,DATE,kg_avg_price,fe_doy_sin,fe_doy_cos,fe_doy2_sin,fe_doy2_cos,fe_week_sin,fe_week_cos,fe_summer_ind,fe_stage_spring_facility,fe_stage_spring_openfield,fe_stage_semi_highland_1,fe_stage_highland,fe_stage_semi_highland_2,fe_stage_autumn
2615,2019-09-09,902.851566567666,-0.9296339319682696,-0.3684843993077793,0.6851112019949135,-0.72843849493357,0.0,1.0,0.8569968914352789,0,0,0,1,0,0
2616,2019-09-10,1042.981005728764,-0.935834897334994,-0.3524387108846032,0.6596488896351408,-0.7515739101399981,0.7818314824680298,0.6234898018587336,0.8462727428586204,0,0,0,1,0,0
2617,2019-09-11,886.9534477034352,-0.9417589340994617,-0.3362887301766828,0.6334058321617086,-0.7738197799123084,0.9749279121818236,-0.2225209339563143,0.835270211411272,0,0,0,1,0,0
2618,2019-09-12,1054.709404574404,-0.9474042892438844,-0.3200392362231385,0.6064130902482765,-0.7951497745554202,0.4338837391175582,-0.900968867902419,0.8240037097874371,0,0,0,1,0,0
2619,2019-09-16,912.1470902997572,-0.9671667297977312,-0.2541427094613622,0.4915967464233612,-0.8708229664552752,0.0,1.0,0.7765925101265281,0,0,0,1,0,0
2620,2019-09-17,1074.8197610786392,-0.97139528468375,-0.2374683155584684,0.461351203990578,-0.8872175982116474,0.7818314824680298,0.6234898018587336,0.7642281651714905,0,0,0,1,0,0
2621,2019-09-18,1311.58983146758,-0.9753363880767836,-0.2207236509605022,0.4305596169818739,-0.9025621398133328,0.9749279121818236,-0.2225209339563143,0.751689380082437,0,0,0,1,0,0
2622,2019-09-19,1321.5600437256178,-0.978988873740932,-0.2039136706831147,0.3992584296048835,-0.9168384298170764,0.4338837391175582,-0.900968867902419,0.7389912962803088,0,0,0,1,0,0
2623,2019-09-20,1086.1595803451926,-0.9823516608469236,-0.1870433490699165,0.3674846892184069,-0.9300295711374188,-0.433883739117558,-0.9009688679024191,0.7261490370736908,0,0,0,1,0,0
2624,2019-09-21,1363.526059121102,-0.9854237542919524,-0.1701176783204905,0.3352760024840169,-0.9421199510456922,-0.9749279121818236,-0.2225209339563146,0.71317767835549,0,0,0,1,0,0
2625,2019-09-23,1838.8425222546832,-0.9906923101615608,-0.136120338622667,0.2697067454601279,-0.962942506826501,0.0,1.0,0.6869075574573877,0,0,0,1,0,0
2626,2019-09-24,1124.6734824502223,-0.9928872135356962,-0.1190587300340498,0.2364237814212129,-0.9716500376053584,0.7818314824680298,0.6234898018587336,0.6736384553447267,0,0,0,1,0,0
2627,2019-09-25,1294.3765157775451,-0.994788305609327,-0.1019618900517457,0.2028609916826013,-0.9792075459541514,0.9749279121818236,-0.2225209339563143,0.6602995202173131,0,0,0,1,0,0
2628,2019-09-26,1392.4185516339294,-0.9963950238187232,-0.0848348779057653,0.1690581003831471,-0.9856060869814276,0.4338837391175582,-0.900968867902419,0.6469051754643523,0,0,0,1,0,0
2629,2019-09-27,1266.9579005161886,-0.9977068927101168,-0.0676827617545516,0.1350551158403456,-0.9908380875225532,-0.433883739117558,-0.9009688679024191,0.6334696366573507,0,0,0,1,0,0
2630,2019-09-28,1500.0522434370987,-0.9987235240803972,-0.0505106171852228,0.1008922831974033,-0.9948973551031356,-0.9749279121818236,-0.2225209339563146,0.6200068879809458,0,0,0,1,0,0
2631,2019-09-30,1434.1482555659811,-0.9998699583618592,-0.0161265732706577,0.0322489522893041,-0.9994798672690922,0.0,1.0,0.5930544067956073,0,0,0,1,0,0
2632,2019-10-01,1563.8788796798503,-0.9999994220246924,0.0010751512827982,-0.0021503013227746,-0.9999976880994382,0.7818314824680298,0.6234898018587336,0.5795912885442627,0,0,0,0,1,0
2633,2019-10-02,1625.4129694392143,-0.999832969770105,0.0182765576816912,-0.0365470098881199,-0.9993319348786156,0.9749279121818236,-0.2225209339563143,0.5661541495171976,0,0,0,0,1,0
